MAG	Completeness	Contamination	Total_tRNAs	AA_Coverage	16S	23S	5S	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	domain	check_Source	gtdb_source	source	from	rrna_completeness	trna_completeness	functional_completeness	warning_penalty	comprehensive_quality_score	warning_level	warning_priority
3300025902_15	96.03	2.51	48	20	1	1	1	Gradient Boost (General Model)	11	0.927	464584	379.76106194690266	3328901	0.67	2712	15	594137		3300025902_15	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__RBG-16-66-30 sp022711665	GCA_022711665.1	95.0	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__RBG-16-66-30 sp022711665	100.0	1.0	GCA_022711665.1	95.0	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__RBG-16-66-30 sp022711665	100.0	1.0	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_039683095.1, s__RBG-16-66-30 sp039683095, 95.0, 88.85, 0.658; GCA_026393955.1, s__RBG-16-66-30 sp026393955, 95.0, 85.5, 0.313; GCA_011048485.1, s__RBG-16-66-30 sp011048485, 95.0, 85.18, 0.198; GCA_041304225.1, s__RBG-16-66-30 sp041304225, 95.0, 83.99, 0.278; GCA_034679465.1, s__RBG-16-66-30 sp034679465, 95.0, 83.92, 0.329; GCA_041736225.1, s__RBG-16-66-30 sp041736225, 95.0, 83.76, 0.264; GCA_017883305.1, s__RBG-16-66-30 sp017883305, 95.0, 83.74, 0.282; GCA_017999365.1, s__RBG-16-66-30 sp012516875, 95.0, 83.73, 0.37; GCA_029569255.1, s__RBG-16-66-30 sp029569255, 95.0, 83.51, 0.316; GCA_001775755.1, s__RBG-16-66-30 sp001775755, 95.0, 82.28, 0.252; GCA_041320535.1, s__RBG-16-66-30 sp041320535, 95.0, 82.24, 0.256; GCA_001775715.1, s__RBG-16-66-30 sp001775715, 95.0, 82.15, 0.251; GCA_001773855.1, s__RBG-16-66-30 sp001773855, 95.0, 81.52, 0.17; GCA_014894455.1, s__RBG-16-66-30 sp014894455, 95.0, 81.17, 0.201; GCA_041479905.1, s__RBG-16-66-30 sp041479905, 95.0, 81.08, 0.168; GCA_041303965.1, s__RBG-16-66-30 sp041303965, 95.0, 80.65, 0.163; GCA_026393975.1, s__RBG-16-66-30 sp026393975, 95.0, 80.34, 0.182	93.07	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	99.2	0.0	94.99451260894931	无警告	1
3300025706_2	99.28	1.96	51	20	1	1	1	Gradient Boost (General Model)	11	0.932	379405	407.92140050017866	7340434	0.72	5598	36	571047		3300025706_2	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__JAKLGA01;s__JAKLGA01 sp022710975	GCA_022710975.1	95.0	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__JAKLGA01;s__JAKLGA01 sp022710975	100.0	0.998	GCA_022710975.1	95.0	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__JAKLGA01;s__JAKLGA01 sp022710975	100.0	0.998	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		92.26	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	100.0	0.0	96.89733575234972	无警告	1
3300025715_4	98.86	2.3	48	20	1	1	1	Gradient Boost (General Model)	11	0.936	322103	408.32753785754346	6993994	0.72	5349	28	920380		3300025715_4	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__JAKLGA01;s__JAKLGA01 sp022710975	GCA_022710975.1	95.0	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__JAKLGA01;s__JAKLGA01 sp022710975	100.0	1.0	GCA_022710975.1	95.0	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__JAKLGA01;s__JAKLGA01 sp022710975	100.0	1.0	d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		92.26	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	99.2	0.0	95.92252559571776	无警告	1
3300025708_51	95.82	2.56	46	20	1	1	1	Gradient Boost (General Model)	11	0.945	139778	344.4094637223975	1728867	0.46	1585	27	303210		3300025708_51	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__CALGLP01 sp029564765	GCA_029564765.1	95.0	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__CALGLP01 sp029564765	99.92	0.972	GCA_029564765.1	95.0	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__CALGLP01 sp029564765	99.92	0.972	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		85.48	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	98.4	0.0	92.55469972622826	无警告	1
3300025730_58	95.67	0.68	42	19	1	1	1	Gradient Boost (General Model)	11	0.945	72217	339.48329048843186	1673367	0.46	1556	36	183017		3300025730_58	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__CALGLP01 sp029564765	GCA_029564765.1	95.0	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__CALGLP01 sp029564765	99.91	0.982	GCA_029564765.1	95.0	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__CALGLP01 sp029564765	99.91	0.982	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		83.74	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	95.0	94.8	0.0	93.82416683232644	无警告	1
3300025784_67	96.76	1.29	45	19	1	1	1	Neural Network (Specific Model)	11	0.927	20840	303.7570621468927	693968	0.35	708	49	46870		3300025784_67	d__Bacteria;p__Patescibacteriota;c__Dojkabacteria;o__SC72;f__SC72;g__JAKPKF01;s__						GCA_035377085.1	95.0	d__Bacteria;p__Patescibacteriota;c__Dojkabacteria;o__SC72;f__SC72;g__JAKPKF01;s__JAKPKF01 sp035377085	94.33	0.711	d__Bacteria;p__Patescibacteriota;c__Dojkabacteria;o__SC72;f__SC72;g__JAKPKF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		62.87	11.0	0.98372	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	other_6_5941	other_part2_output	other	gem	100.0	95.0	96.0	0.05	89.90415604780564	1类警告	2
3300025902_3	94.15	1.67	48	20	1	1	1	Gradient Boost (General Model)	11	0.88	31425	377.8010733452594	7184496	0.64	5590	354	151388		3300025902_3	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__JAGNEZ01 sp022711465	GCA_022711465.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__JAGNEZ01 sp022711465	99.96	0.97	GCA_022711465.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__JAGNEZ01 sp022711465	99.96	0.97	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018003015.1, s__JAGNEZ01 sp018003015, 95.0, 91.98, 0.769	79.96	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	99.2	0.0	89.54881480502456	无警告	1
3300025715_3	94.1	3.06	44	18	1	1	1	Gradient Boost (General Model)	11	0.88	110904	386.8598784754189	7148516	0.64	5431	158	426615		3300025715_3	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__JAGNEZ01 sp022711465	GCA_022711465.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__JAGNEZ01 sp022711465	99.99	0.967	GCA_022711465.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__JAGNEZ01 sp022711465	99.99	0.967	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAGNEZ01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018003015.1, s__JAGNEZ01 sp018003015, 95.0, 91.99, 0.772	80.48	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	90.0	93.6	0.0	88.7819748283125	无警告	1
3300026283_20	98.63	0.16	46	20	1	1	1	Neural Network (Specific Model)	11	0.914	121758	285.3918918918919	898312	0.5	962	12	340855		3300026283_20	d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGQNO01;s__JAGQNO01 sp020428025	GCA_020428025.1	95.0	d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGQNO01;s__JAGQNO01 sp020428025	96.54	0.748	GCA_020428025.1	95.0	d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGQNO01;s__JAGQNO01 sp020428025	96.54	0.748	d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGQNO01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		72.14	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	98.4	0.0	96.89250649709011	无警告	1
3300027419_57	99.69	0.02	45	20	1	1	1	Gradient Boost (General Model)	11	0.916	508702	332.7236580516899	547276	0.28	503	3	508702		3300027419_57	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9339;f__UBA9339;g__UBA9339;s__											d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9339;f__UBA9339;g__UBA9339;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		88.92	11.0	0.92336		Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	98.0	0.0	99.01578023597855	无警告	1
3300028567_72	94.88	0.24	41	20	1	1	1	Gradient Boost (General Model)	11	0.903	13514	300.2227822580645	987567	0.46	992	84	47585		3300028567_72	d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__UBA2834;s__											d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__UBA2834;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		67.36	11.0	0.98665		Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	96.4	0.0	90.27451422037461	无警告	1
3300028576_69	96.54	0.5	43	19	1	1	1	Neural Network (Specific Model)	11	0.902	69078	315.9702868852459	1023656	0.46	976	25	134511		3300028576_69	d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__UBA2834;s__											d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__UBA2834;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		72.58	11.0	0.98657		Bacteria	other_6_5941	other_part2_output	other	gem	100.0	95.0	95.2	0.0	92.94137208249164	无警告	1
3300028593_87	97.02	0.25	45	20	1	1	1	Neural Network (Specific Model)	11	0.904	115401	322.90427698574337	1050434	0.46	982	9	152699		3300028593_87	d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__UBA2834;s__											d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__UBA2834;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		72.68	11.0	0.98653		Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	98.0	0.0	94.88519043107796	无警告	1
3300028603_99	98.18	0.02	46	20	1	1	2	Gradient Boost (General Model)	11	0.936	286543	332.9954785229842	1412418	0.41	1327	6	488377		3300028603_99	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__JAAZGD01;s__JAAZGD01 sp012511395	GCA_012511395.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__JAAZGD01;s__JAAZGD01 sp012511395	99.51	0.975	GCA_012511395.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__JAAZGD01;s__JAAZGD01 sp012511395	99.51	0.975	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__JAAZGD01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		93.9	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	98.4	0.0	99.32253022987506	无警告	1
3300028635_21	91.77	1.01	41	18	1	1	1	Gradient Boost (General Model)	11	0.911	18688	339.472625698324	1995780	0.49	1790	174	106285		3300028635_21	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JALNXB01;s__JALNXB01 sp029548585	GCA_029548585.1	95.0	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JALNXB01;s__JALNXB01 sp029548585	98.91	0.883	GCA_029548585.1	95.0	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JALNXB01;s__JALNXB01 sp029548585	98.91	0.883	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JALNXB01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		76.45	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	90.0	92.4	0.0	88.66004332619225	无警告	1
3300029233_1	99.95	0.36	49	20	1	1	1	Neural Network (Specific Model)	11	0.886	52997	300.9586898068932	4157326	0.59	4091	169	131773		3300029233_1	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp900170025	GCF_900170025.1	95.0	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp900170025	99.56	0.957	GCF_900170025.1	95.0	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp900170025	99.56	0.957	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_024998565.1, s__Nitrospira_A sp016788925, 95.0, 93.03, 0.801; GCA_919902505.1, s__Nitrospira_A sp919902505, 95.0, 92.63, 0.687; GCA_902500715.1, s__Nitrospira_A sp902500715, 95.0, 92.1, 0.704; GCA_000196815.1, s__Nitrospira_A defluvii_A, 95.0, 91.65, 0.764; GCA_024998625.1, s__Nitrospira_A sp024998625, 95.0, 91.54, 0.747; GCA_040376625.1, s__Nitrospira_A sp040376625, 95.0, 89.65, 0.689; GCA_024998705.1, s__Nitrospira_A sp024998705, 95.0, 86.98, 0.415; GCA_037045225.1, s__Nitrospira_A sp037045225, 95.0, 86.48, 0.535; GCA_035400805.1, s__Nitrospira_A sp035400805, 95.0, 84.29, 0.203; GCA_902500785.1, s__Nitrospira_A sp902500785, 95.0, 83.05, 0.368; GCA_031315995.1, s__Nitrospira_A sp031315995, 95.0, 83.02, 0.372; GCA_009594995.1, s__Nitrospira_A sp009594995, 95.0, 82.55, 0.256; GCA_014055465.1, s__Nitrospira_A sp014055465, 95.0, 81.31, 0.198; GCA_020853775.1, s__Nitrospira_A sp020853775, 95.0, 81.0, 0.184; GCA_024998595.1, s__Nitrospira_A sp024998595, 95.0, 80.93, 0.211; GCA_014055495.1, s__Nitrospira_A sp014055495, 95.0, 80.81, 0.175; GCF_905220995.1, s__Nitrospira_A defluvii_C, 95.0, 80.38, 0.173; GCA_009594865.1, s__Nitrospira_A sp009594865, 95.0, 80.34, 0.157; GCA_030123565.1, s__Nitrospira_A sp030123565, 95.0, 80.06, 0.164; GCA_023248215.1, s__Nitrospira_A sp023248215, 95.0, 80.02, 0.197; GCA_011525625.1, s__Nitrospira_A sp003456605, 95.0, 79.86, 0.16; GCA_022226935.1, s__Nitrospira_A sp022226935, 95.0, 79.78, 0.157	94.92	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	100.0	99.6	0.0	96.2925453261421	无警告	1
3300005326_34	92.83	0.09	44	20	1	1	1	Gradient Boost (General Model)	11	0.946	13425	343.7909055577147	2801260	0.58	2573	264	111044		3300005326_34	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__JAKLFG01;g__JAKLFG01;s__						GCA_022709425.1	95.0	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__JAKLFG01;g__JAKLFG01;s__JAKLFG01 sp022709425	88.46	0.492	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__JAKLFG01;g__JAKLFG01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_937871295.1, s__JAKLFG01 sp937871295, 95.0, 87.67, 0.46	87.21	11.0	0.97533		Bacteria	other_6_5941	other_part1_1_output	other	gem	100.0	100.0	97.6	0.0	91.59059944472459	无警告	1
3300005326_79	98.47	0.37	49	18	2	1	1	Gradient Boost (General Model)	11	0.889	997691	278.7055503292568	997691	0.44	1063	1	997691		3300005326_79	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Moranbacterales;f__UBA11712;g__JAPLXD01;s__						GCA_041661585.1	95.0	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Moranbacterales;f__UBA11712;g__JAPLXD01;s__JAPLXD01 sp041661585	86.43	0.371	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Moranbacterales;f__UBA11712;g__JAPLXD01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		76.97	11.0	0.96719		Bacteria	other_6_5941	other_part1_1_output	other	gem	100.0	90.0	95.6	0.0	98.964424395132	无警告	1
3300005326_90	99.47	0.12	45	20	1	1	1	Neural Network (Specific Model)	11	0.925	146247	285.3517647058824	783608	0.42	850	9	249487		3300005326_90	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__UBA1400;f__MFAQ01;g__UBA2277;s__UBA2277 sp000998275	GCA_000998275.1	95.0	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__UBA1400;f__MFAQ01;g__UBA2277;s__UBA2277 sp000998275	98.59	0.895	GCA_000998275.1	95.0	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__UBA1400;f__MFAQ01;g__UBA2277;s__UBA2277 sp000998275	98.59	0.895	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__UBA1400;f__MFAQ01;g__UBA2277;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		62.17	11.0			Bacteria	other_6_5941	other_part1_1_output	other	gem	100.0	100.0	98.0	0.0	96.43643440829587	无警告	1
3300014773_6	99.49	0.84	44	19	1	1	1	Gradient Boost (General Model)	11	0.872	102531	277.0158562367865	900420	0.41	946	10	244285		3300014773_6	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.97	1.0	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.97	1.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		75.16	11.0			Bacteria	other_6_5941	other_part2_output	other	gem	100.0	95.0	95.6	0.0	95.03723058929742	无警告	1
3300005689_6	99.49	0.85	44	19	1	1	1	Gradient Boost (General Model)	11	0.872	109263	268.85392156862747	942202	0.41	1020	13	194048		3300005689_6	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.99	0.999	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.99	0.999	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		75.16	11.0			Bacteria	other_6_5941	other_part1_1_output	other	gem	100.0	95.0	95.6	0.0	94.92038005185148	无警告	1
3300005688_3	99.36	0.88	44	19	1	1	1	Gradient Boost (General Model)	11	0.874	60142	277.0403397027601	894179	0.41	942	15	220506		3300005688_3	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	100.0	1.0	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	100.0	1.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		75.14	11.0			Bacteria	other_6_5941	other_part1_1_output	other	gem	100.0	95.0	95.6	0.0	94.36955042835243	无警告	1
3300013282_1	98.4	0.85	44	19	1	1	1	Gradient Boost (General Model)	11	0.872	48904	273.1189979123173	898935	0.41	958	21	210237		3300013282_1	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.94	0.998	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.94	0.998	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		74.21	11.0			Bacteria	other_6_5941	other_part1_2_output	other	gem	100.0	95.0	95.6	0.0	93.85663048304694	无警告	1
3300013289_3	96.21	0.87	41	18	1	1	1	Gradient Boost (General Model)	11	0.87	33756	276.4810126582278	827621	0.4	869	37	84117		3300013289_3	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.92	0.994	GCA_002293685.1	95.0	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp002293685	99.92	0.994	d__Bacteria;p__Patescibacteriota;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		71.86	11.0			Bacteria	other_6_5941	other_part1_2_output	other	gem	100.0	90.0	92.4	0.0	91.24280703238333	无警告	1
